117.222.111.200	1	42447	42447	6	42447	4
117.222.111.237	1	0	0	1	0	1
117.222.111.39	1	243564	243564	20	243564	11
117.222.112.108	2	694098	611188	41	347049	29
117.222.112.224	1	98887	98887	4	98887	3
117.222.113.40	1	32206	32206	4	32206	4
117.222.113.83	1	8111	8111	6	8111	6
117.222.114.85	2	356689	233589	33	178344	5
117.222.115.49	2	500777	254115	54	250388	28
117.222.116.164	1	31600	31600	3	31600	3
117.222.119.28	1	0	0	1	0	1
117.222.120.106	1	36730	36730	3	36730	3
117.222.122.247	1	2985	2985	2	2985	2
117.222.122.37	1	0	0	1	0	1
117.222.122.57	1	1042326	1042326	25	1042326	20
117.222.123.8	1	243761	243761	18	243761	10
117.222.124.183	1	0	0	1	0	1
117.222.125.210	1	6028	6028	2	6028	2
117.222.125.29	1	12436	12436	2	12436	2
117.222.125.79	1	79357	79357	7	79357	5
117.222.13.0	1	2171	2171	2	2171	2
117.222.13.128	1	842268	842268	12	842268	10
117.222.13.70	1	76543	76543	28	76543	21
117.222.137.61	1	25463	25463	5	25463	4
117.222.137.94	1	103622	103622	10	103622	8
117.222.138.182	1	5245	5245	3	5245	3
117.222.138.86	1	55334	55334	2	55334	1
117.222.139.170	1	0	0	1	0	1
117.222.14.195	1	178465	178465	21	178465	13
117.222.14.200	1	27847	27847	6	27847	3
117.222.141.161	1	185885	185885	10	185885	10
117.222.144.13	1	0	0	1	0	1
117.222.144.217	2	253382	246538	15	126691	11
117.222.145.225	1	12559	12559	3	12559	3
117.222.145.227	1	0	0	1	0	1
117.222.149.23	1	0	0	1	0	1
117.222.149.97	1	5590	5590	2	5590	2
117.222.153.72	2	93808	91692	8	46904	5
117.222.155.192	1	13709	13709	3	13709	2
117.222.155.82	1	93279	93279	15	93279	12
117.222.156.99	1	25178	25178	2	25178	2
117.222.157.99	1	31	31	3	31	3
117.222.158.204	1	28009	28009	3	28009	3
117.222.159.186	1	0	0	1	0	1
117.222.160.186	1	45141	45141	2	45141	1
117.222.161.111	1	0	0	1	0	1
117.222.161.201	1	77	77	3	77	3
117.222.163.151	1	40201	40201	3	40201	3
117.222.163.166	1	2566	2566	3	2566	3
117.222.163.243	1	82	82	3	82	3
117.222.164.114	1	0	0	1	0	1
117.222.164.157	1	17492	17492	3	17492	3
117.222.164.208	1	4123	4123	2	4123	2
117.222.165.90	1	89919	89919	2	89919	1
117.222.166.249	1	3490	3490	2	3490	2
117.222.167.240	1	4566	4566	2	4566	2
117.222.167.74	1	57	57	3	57	3
117.222.168.165	1	0	0	1	0	1
117.222.168.173	1	584004	584004	24	584004	13
117.222.170.105	2	2455	2455	3	1227	3
117.222.171.200	1	50183	50183	4	50183	4
117.222.173.78	1	0	0	1	0	1
117.222.176.159	1	0	0	1	0	1
117.222.177.249	1	536510	536510	4	536510	4
117.222.178.58	1	4187	4187	2	4187	2
117.222.179.30	1	82937	82937	11	82937	9
117.222.179.68	1	3658	3658	7	3658	4
117.222.181.88	1	42117	42117	12	42117	8
117.222.182.148	1	0	0	1	0	1
117.222.182.156	1	114465	114465	18	114465	11
117.222.182.74	2	148005	127465	11	74002	10
117.222.183.126	1	5968	5968	2	5968	2
117.222.183.164	1	14587	14587	3	14587	3
117.222.183.3	1	159233	159233	21	159233	20
117.222.183.31	1	104176	104176	18	104176	9
117.222.186.144	1	16549	16549	3	16549	3
117.222.186.162	1	92908	92908	14	92908	9
117.222.186.210	1	145536	145536	8	145536	7
117.222.188.15	1	0	0	1	0	1
117.222.19.177	2	2698	2663	6	1349	6
117.222.19.28	1	0	0	1	0	1
117.222.190.244	1	0	0	1	0	1
117.222.191.219	1	9425	9425	3	9425	3
117.222.191.247	1	0	0	1	0	1
117.222.192.248	1	595566	595566	6	595566	5
117.222.192.98	1	0	0	1	0	1
117.222.193.12	1	113	113	3	113	3
117.222.194.30	1	110525	110525	15	110525	14
117.222.197.110	1	201248	201248	5	201248	2
117.222.198.77	1	157065	157065	6	157065	6
117.222.20.55	1	8871	8871	2	8871	2
117.222.200.230	1	0	0	1	0	1
117.222.204.229	1	13855	13855	4	13855	4
117.222.204.6	1	50837	50837	2	50837	2
117.222.206.142	1	16148	16148	4	16148	4
117.222.206.26	2	235456	185605	92	117728	65
117.222.207.100	1	48388	48388	3	48388	3
117.222.207.118	1	4355	4355	2	4355	2
117.222.208.158	1	92357	92357	10	92357	9
117.222.21.140	1	145843	145843	9	145843	6
117.222.21.228	1	516	516	3	516	3
117.222.21.51	1	226126	226126	4	226126	2
117.222.210.168	2	77942	77942	7	38971	6
117.222.210.45	1	127316	127316	5	127316	5
117.222.212.185	1	4011	4011	2	4011	2
117.222.212.204	1	0	0	1	0	1
117.222.215.144	1	2749	2749	3	2749	3
117.222.215.29	1	115025	115025	10	115025	9
117.222.216.10	1	1746	1746	5	1746	5
117.222.216.180	1	2900	2900	2	2900	2
117.222.216.25	1	218025	218025	21	218025	11
117.222.216.254	1	228	228	2	228	2
117.222.217.160	1	290809	290809	6	290809	4
117.222.217.68	1	46059	46059	6	46059	6
117.222.218.2	1	160271	160271	18	160271	12
117.222.219.131	1	11057	11057	2	11057	2
117.222.219.205	1	60520	60520	13	60520	6
117.222.219.97	1	3482	3482	2	3482	2
117.222.221.14	1	547265	547265	26	547265	11
117.222.221.17	1	7013	7013	2	7013	2
117.222.222.134	1	48590	48590	3	48590	2
117.222.223.105	1	33	33	3	33	3
117.222.223.13	1	137881	137881	5	137881	5
117.222.224.135	1	0	0	1	0	1
117.222.224.36	1	0	0	1	0	1
117.222.226.32	1	351159	351159	16	351159	13
117.222.227.174	1	4718	4718	2	4718	2
117.222.227.19	1	173653	173653	8	173653	7
117.222.227.21	1	0	0	1	0	1
117.222.227.230	1	175229	175229	17	175229	14
117.222.227.245	1	184529	184529	24	184529	15
117.222.228.250	1	135966	135966	12	135966	10
117.222.229.115	1	31088	31088	10	31088	9
117.222.23.123	1	106390	106390	6	106390	2
117.222.23.26	1	29643	29643	82	29643	82
117.222.230.108	1	15427	15427	5	15427	5
117.222.231.152	1	9894	9894	10	9894	9
117.222.231.159	1	52970	52970	7	52970	7
117.222.231.235	1	5928	5928	5	5928	5
117.222.232.161	1	40120	40120	5	40120	5
117.222.233.4	1	4667	4667	2	4667	2
117.222.233.72	1	29327	29327	10	29327	9
117.222.233.85	1	20059	20059	4	20059	4
117.222.234.247	1	114534	114534	9	114534	8
117.222.236.108	1	7510	7510	3	7510	2
117.222.236.222	1	0	0	1	0	1
117.222.236.240	1	0	0	1	0	1
117.222.236.251	2	340776	188908	33	170388	31
117.222.238.167	1	200294	200294	15	200294	7
117.222.238.84	1	69156	69156	23	69156	13
117.222.239.222	1	62177	62177	3	62177	3
117.222.239.24	1	7356	7356	2	7356	2
117.222.248.29	1	2316	2316	4	2316	4
117.222.249.216	1	30975	30975	6	30975	5
117.222.249.219	1	0	0	1	0	1
117.222.249.248	1	0	0	1	0	1
117.222.250.5	1	0	0	1	0	1
117.222.250.54	1	117	117	3	117	3
117.222.251.111	1	1047	1047	4	1047	3
117.222.251.171	1	189032	189032	12	189032	11
117.222.252.169	1	16859	16859	2	16859	2
117.222.252.251	1	0	0	1	0	1
117.222.254.107	1	0	0	1	0	1
117.222.254.135	1	81051	81051	8	81051	6
117.222.255.118	1	142793	142793	11	142793	8
117.222.255.243	1	553604	553604	7	553604	4
117.222.255.83	1	0	0	1	0	1
117.222.27.131	1	80455	80455	18	80455	13
117.222.27.240	1	20745	20745	3	20745	2
117.222.27.33	1	676621	676621	6	676621	5
117.222.28.111	1	258226	258226	61	258226	12
117.222.28.43	1	12927	12927	2	12927	2
117.222.28.46	1	112483	112483	27	112483	15
117.222.29.163	1	57976	57976	10	57976	9
117.222.29.2	1	14155	14155	2	14155	2
117.222.29.236	1	39155	39155	6	39155	2
117.222.29.26	1	139600	139600	6	139600	6
117.222.3.113	1	17710	17710	3	17710	3
117.222.31.236	1	3079	3079	3	3079	3
117.222.31.238	1	51563	51563	65	51563	65
117.222.33.189	1	8631	8631	6	8631	5
117.222.34.248	1	16186	16186	6	16186	6
117.222.35.154	1	83203	83203	3	83203	1
117.222.35.184	1	3500	3500	2	3500	2
117.222.35.39	1	75072	75072	4	75072	2
117.222.35.64	1	871	871	3	871	3
117.222.37.210	1	56659	56659	6	56659	4
117.222.38.102	1	169977	169977	15	169977	10
117.222.38.107	1	68373	68373	14	68373	9
117.222.38.178	1	0	0	1	0	1
117.222.39.76	1	107773	107773	5	107773	5
117.222.4.25	3	243408	203714	47	81136	33
117.222.40.52	2	383898	274302	14	191949	10
117.222.41.97	1	222039	222039	14	222039	3
117.222.43.157	1	193036	193036	88	193036	88
117.222.43.209	1	0	0	1	0	1
117.222.43.3	1	34239	34239	6	34239	6
117.222.45.141	1	4568	4568	3	4568	3
117.222.49.29	1	43112	43112	3	43112	3
117.222.49.66	1	15404	15404	2	15404	2
117.222.49.84	1	0	0	1	0	1
117.222.5.39	1	29586	29586	3	29586	3
117.222.53.88	1	32245	32245	3	32245	3
117.222.54.217	1	25633	25633	3	25633	3
117.222.55.47	1	86278	86278	7	86278	5
117.222.56.30	1	5884	5884	5	5884	5
117.222.56.82	1	540126	540126	40	540126	32
117.222.57.12	1	104990	104990	13	104990	11
117.222.57.139	1	261417	261417	13	261417	10
117.222.59.150	1	0	0	1	0	1
117.222.6.149	1	61134	61134	10	61134	7
117.222.6.178	1	442	442	2	442	2
117.222.6.19	1	6877	6877	3	6877	3
117.222.6.218	1	42116	42116	8	42116	8
117.222.6.9	1	8918	8918	5	8918	5
117.222.62.10	1	131011	131011	10	131011	8
117.222.63.187	1	2661	2661	4	2661	3
117.222.66.162	1	0	0	1	0	1
117.222.66.164	1	40615	40615	6	40615	2
117.222.66.37	1	140602	140602	4	140602	4
117.222.67.11	1	39184	39184	3	39184	3
117.222.68.23	1	4422	4422	2	4422	2
117.222.7.87	1	24670	24670	5	24670	3
117.222.70.126	1	77031	77031	9	77031	8
117.222.72.109	1	20210	20210	4	20210	3
117.222.72.215	1	221	221	3	221	3
117.222.72.64	1	0	0	1	0	1
117.222.78.119	1	104954	104954	32	104954	26
117.222.78.224	1	3337	3337	2	3337	2
117.222.80.10	1	145	145	2	145	2
117.222.82.124	1	28109	28109	2	28109	2
117.222.82.229	1	0	0	1	0	1
117.222.9.130	2	121289	121289	4	60644	3
117.222.90.208	1	521	521	2	521	2
117.222.95.0	1	30676	30676	5	30676	5
117.222.97.1	1	0	0	1	0	1
117.222.97.113	1	21408	21408	4	21408	4
117.222.97.93	1	4071	4071	2	4071	2
117.222.99.87	2	125262	118758	17	62631	14
117.223.0.133	1	105847	105847	84	105847	84
117.223.0.252	1	23728	23728	3	23728	3
117.223.0.52	2	201007	201007	9	100503	7
117.223.1.249	1	13540	13540	5	13540	4
117.223.100.117	1	0	0	1	0	1
117.223.100.30	1	164478	164478	6	164478	6
117.223.101.70	1	216821	216821	5	216821	4
117.223.102.131	1	80307	80307	3	80307	3
117.223.110.70	1	0	0	1	0	1
117.223.110.87	1	113552	113552	7	113552	7
117.223.110.90	1	171033	171033	88	171033	87
117.223.112.131	1	6628	6628	2	6628	2
117.223.112.159	1	141581	141581	10	141581	10
117.223.112.197	1	2766	2766	2	2766	2
117.223.112.20	2	256578	207333	10	128289	10
117.223.112.208	2	320627	180870	70	160313	65
117.223.113.166	1	127298	127298	15	127298	10
117.223.113.215	1	13058	13058	2	13058	2
117.223.113.4	1	164421	164421	11	164421	10
117.223.116.158	1	0	0	1	0	1
117.223.116.198	1	341	341	2	341	2
117.223.116.95	1	32859	32859	13	32859	10
117.223.120.127	1	114089	114089	24	114089	23
117.223.121.4	1	6343	6343	3	6343	2
117.223.121.96	1	9188	9188	4	9188	3
117.223.124.11	1	0	0	1	0	1
117.223.124.42	1	42959	42959	19	42959	10
117.223.124.56	1	55119	55119	5	55119	5
117.223.125.135	1	0	0	1	0	1
117.223.132.110	1	1426	1426	2	1426	2
117.223.132.60	1	0	0	1	0	1
117.223.133.134	1	3399	3399	3	3399	3
117.223.136.164	1	20295	20295	7	20295	7
117.223.136.23	1	0	0	1	0	1
117.223.136.245	1	44563	44563	10	44563	7
117.223.140.228	1	17880	17880	5	17880	5
117.223.140.253	1	0	0	1	0	1
117.223.144.156	1	1557	1557	2	1557	2
117.223.145.17	1	96722	96722	10	96722	8
117.223.145.55	1	51184	51184	9	51184	9
117.223.148.139	1	7859	7859	6	7859	6
117.223.148.28	2	273200	206370	9	136600	4
117.223.148.67	1	64082	64082	6	64082	6
117.223.148.69	1	49157	49157	10	49157	4
117.223.149.11	1	814	814	3	814	3
117.223.150.37	1	40059	40059	5	40059	5
117.223.154.115	1	96236	96236	16	96236	11
117.223.154.237	1	330938	330938	14	330938	5
117.223.154.5	1	3399	3399	2	3399	2
117.223.156.128	2	462397	454382	12	231198	7
117.223.158.65	1	4380	4380	3	4380	3
117.223.16.166	2	267232	196396	12	133616	2
117.223.16.204	1	307093	307093	11	307093	8
117.223.16.72	3	79519	64842	16	26506	12
117.223.164.19	1	108754	108754	11	108754	10
117.223.164.220	1	28628	28628	3	28628	2
117.223.165.164	1	223	223	2	223	2
117.223.168.109	1	0	0	1	0	1
117.223.168.205	1	0	0	1	0	1
117.223.169.125	1	11169	11169	3	11169	3
117.223.169.139	1	0	0	1	0	1
117.223.17.3	1	0	0	1	0	1
117.223.17.94	1	2743	2743	2	2743	2
117.223.172.16	1	0	0	1	0	1
117.223.174.1	1	4747	4747	2	4747	2
117.223.174.210	1	0	0	1	0	1
117.223.175.68	1	194710	194710	8	194710	2
117.223.175.71	1	0	0	1	0	1
117.223.176.143	1	3581	3581	2	3581	2
117.223.178.91	1	1639	1639	2	1639	2
117.223.180.131	1	155520	155520	22	155520	17
117.223.181.184	1	34173	34173	24	34173	24
117.223.182.159	1	0	0	1	0	1
117.223.182.61	1	46350	46350	6	46350	6
117.223.184.8	1	71790	71790	5	71790	5
117.223.186.70	1	2799	2799	2	2799	2
117.223.186.92	1	0	0	1	0	1
117.223.188.185	1	0	0	1	0	1
117.223.190.210	1	1660	1660	2	1660	2
117.223.190.37	1	38998	38998	6	38998	4
117.223.191.12	1	16988	16988	3	16988	3
117.223.191.195	1	33376	33376	3	33376	3
117.223.193.23	1	600	600	2	600	2
117.223.193.53	1	2341	2341	2	2341	2
117.223.195.145	1	127883	127883	20	127883	17
117.223.195.146	1	122773	122773	10	122773	8
117.223.195.209	1	61699	61699	12	61699	11
117.223.195.233	1	102549	102549	10	102549	10
117.223.197.10	1	190179	190179	6	190179	4
117.223.197.152	1	0	0	1	0	1
117.223.197.232	1	4345	4345	4	4345	4
117.223.199.153	1	0	0	1	0	1
117.223.2.103	2	89558	89558	4	44779	3
117.223.201.32	1	28123	28123	10	28123	6
117.223.202.190	1	0	0	1	0	1
117.223.204.146	1	138866	138866	89	138866	87
117.223.205.132	1	62685	62685	7	62685	5
117.223.206.40	1	1038203	1038203	24	1038203	8
117.223.208.172	1	0	0	1	0	1
117.223.208.56	1	5612	5612	4	5612	4
117.223.209.0	1	862244	862244	61	862244	61
117.223.209.111	1	145925	145925	15	145925	13
117.223.209.117	1	16487	16487	7	16487	4
117.223.209.147	1	94454	94454	3	94454	3
117.223.209.148	1	0	0	1	0	1
117.223.211.254	2	9284	7558	6	4642	5
117.223.212.149	1	0	0	1	0	1
117.223.213.168	1	30215	30215	3	30215	3
117.223.220.18	1	40092	40092	5	40092	5
117.223.222.14	1	1093	1093	2	1093	2
117.223.224.52	1	29584	29584	5	29584	5
117.223.226.58	1	0	0	1	0	1
117.223.226.7	1	55395	55395	9	55395	7
117.223.231.126	1	4185	4185	3	4185	3
117.223.231.54	1	0	0	1	0	1
117.223.231.66	1	12196	12196	5	12196	4
117.223.231.74	1	171679	171679	8	171679	6
117.223.233.204	1	0	0	1	0	1
117.223.233.76	1	3315	3315	2	3315	2
117.223.238.104	1	136469	136469	10	136469	8
117.223.24.10	1	130797	130797	13	130797	11
117.223.24.195	1	1696	1696	2	1696	2
117.223.240.224	1	34386	34386	6	34386	5
117.223.241.144	1	172	172	2	172	2
117.223.241.48	1	819605	819605	27	819605	21
117.223.241.80	1	0	0	1	0	1
117.223.242.23	1	5184	5184	3	5184	3
117.223.242.99	1	433	433	2	433	2
117.223.244.93	1	464	464	3	464	3
117.223.246.252	1	23459	23459	4	23459	4
117.223.247.12	1	3415	3415	5	3415	5
117.223.248.166	1	134934	134934	12	134934	8
117.223.249.137	1	11592	11592	2	11592	2
117.223.25.140	1	62543	62543	6	62543	4
117.223.25.153	1	122991	122991	3	122991	1
117.223.25.251	1	194004	194004	19	194004	13
117.223.250.161	1	52523	52523	5	52523	5
117.223.250.209	1	18254	18254	3	18254	3
117.223.250.232	1	0	0	1	0	1
117.223.254.63	1	31626	31626	2	31626	2
117.223.26.118	1	5341	5341	5	5341	5
117.223.26.125	1	46509	46509	3	46509	3
117.223.26.224	2	13358	9060	5	6679	5
117.223.26.48	1	42253	42253	5	42253	3
117.223.33.134	1	145657	145657	9	145657	9
117.223.34.77	1	3576	3576	2	3576	2
117.223.40.5	1	861354	861354	6	861354	6
117.223.42.44	1	16895	16895	6	16895	5
117.223.45.124	1	25504	25504	2	25504	2
117.223.45.236	1	113893	113893	10	113893	7
117.223.48.183	1	44667	44667	24	44667	24
117.223.48.195	1	0	0	1	0	1
117.223.48.48	1	12677	12677	3	12677	3
117.223.49.46	1	12896	12896	2	12896	2
117.223.52.148	1	127848	127848	19	127848	18
117.223.52.252	1	15809	15809	2	15809	2
117.223.52.30	1	10669	10669	2	10669	2
117.223.53.143	1	59480	59480	89	59480	89
117.223.53.155	1	184152	184152	12	184152	10
117.223.54.24	2	24234	23202	6	12117	4
117.223.56.61	1	4320	4320	3	4320	3
117.223.58.6	1	0	0	1	0	1
117.223.58.65	1	17711	17711	4	17711	2
117.223.58.68	1	53795	53795	6	53795	6
117.223.60.126	1	24534	24534	2	24534	2
117.223.60.17	1	5890	5890	78	5890	78
117.223.60.236	1	15542	15542	6	15542	5
117.223.60.97	1	11669	11669	3	11669	3
117.223.61.110	1	144068	144068	4	144068	2
117.223.61.173	1	694981	694981	7	694981	7
117.223.62.26	1	58056	58056	3	58056	3
117.223.62.41	1	424591	424591	63	424591	62
117.223.62.43	1	48676	48676	6	48676	6
117.223.62.6	1	234	234	2	234	2
117.223.64.198	1	0	0	1	0	1
117.223.64.222	1	14129	14129	3	14129	3
117.223.64.245	1	195491	195491	93	195491	91
117.223.65.254	1	5455	5455	3	5455	3
117.223.66.100	1	70536	70536	11	70536	10
117.223.66.126	1	651054	651054	22	651054	20
117.223.66.129	1	15413	15413	3	15413	3
117.223.72.141	1	99524	99524	20	99524	16
117.223.72.197	1	43718	43718	2	43718	2
117.223.72.62	1	29527	29527	6	29527	5
117.223.73.173	1	8452	8452	2	8452	2
117.223.73.205	1	57595	57595	7	57595	6
117.223.73.230	1	76	76	3	76	3
117.223.73.27	1	427774	427774	14	427774	12
117.223.73.57	1	14179	14179	5	14179	4
117.223.73.78	1	251563	251563	6	251563	6
117.223.74.196	1	0	0	1	0	1
117.223.74.214	1	40282	40282	9	40282	6
117.223.8.62	1	3336	3336	5	3336	5
117.223.80.169	1	3887	3887	2	3887	2
117.223.80.2	1	143375	143375	91	143375	90
117.223.80.200	1	433918	433918	8	433918	8
117.223.80.4	1	41772	41772	2	41772	2
117.223.80.64	1	155820	155820	10	155820	9
117.223.81.123	1	5621	5621	2	5621	2
117.223.81.145	1	133505	133505	8	133505	8
117.223.81.194	1	1072501	1072501	91	1072501	88
117.223.81.54	2	137209	137209	4	68604	1
117.223.81.65	1	95906	95906	11	95906	8
117.223.82.100	1	0	0	1	0	1
117.223.82.125	1	8468	8468	5	8468	5
117.223.82.173	1	249	249	2	249	2
117.223.82.37	1	0	0	1	0	1
117.223.83.23	1	73068	73068	13	73068	11
117.223.88.195	1	43123	43123	4	43123	3
117.223.88.247	1	10300	10300	2	10300	2
117.223.89.189	1	39784	39784	5	39784	4
117.223.89.203	1	187957	187957	4	187957	4
117.223.89.255	1	4811	4811	2	4811	2
117.223.89.55	1	100928	100928	2	100928	2
117.223.89.93	1	3573	3573	5	3573	5
117.223.9.131	1	39846	39846	4	39846	3
117.223.9.159	1	0	0	1	0	1
117.223.9.28	1	28479	28479	6	28479	4
117.223.9.44	1	0	0	1	0	1
117.223.90.117	1	137148	137148	5	137148	5
117.223.90.152	1	0	0	1	0	1
117.223.90.201	2	853771	846476	6	426885	2
117.223.90.248	1	5532	5532	8	5532	3
117.223.90.76	1	164635	164635	24	164635	13
117.223.91.58	1	0	0	1	0	1
117.223.96.166	1	49103	49103	2	49103	2
117.223.98.138	1	0	0	1	0	1
117.223.99.186	1	8402	8402	3	8402	2
117.224.0.30	1	56671	56671	4	56671	4
117.224.0.57	1	30161	30161	3	30161	3
117.224.10.155	1	35725	35725	3	35725	3
117.224.108.48	1	149991	149991	8	149991	8
117.224.11.107	1	96357	96357	4	96357	4
117.224.110.146	1	80891	80891	10	80891	9
117.224.113.180	1	59139	59139	5	59139	5
117.224.113.230	1	132997	132997	7	132997	1
117.224.114.71	1	0	0	1	0	1
117.224.116.65	1	33041	33041	7	33041	6
117.224.119.85	1	120009	120009	69	120009	69
117.224.129.34	1	30292	30292	2	30292	2
117.224.130.250	1	1165	1165	4	1165	4
117.224.133.55	1	0	0	1	0	1
117.224.139.12	1	182479	182479	15	182479	12
117.224.139.73	1	0	0	1	0	1
117.224.14.206	1	4209	4209	5	4209	5
117.224.142.71	1	45044	45044	10	45044	9
117.224.149.156	1	28061	28061	2	28061	2
117.224.149.223	1	3589	3589	2	3589	2
117.224.15.52	1	177781	177781	12	177781	8
117.224.15.73	1	0	0	1	0	1
117.224.157.194	1	31424	31424	5	31424	5
117.224.157.94	1	224236	224236	10	224236	8
117.224.161.16	1	45077	45077	13	45077	8
117.224.163.219	1	0	0	1	0	1
117.224.164.194	1	6449	6449	3	6449	2
117.224.164.221	1	4450	4450	2	4450	2
117.224.168.17	1	10222	10222	3	10222	3
117.224.17.39	1	0	0	1	0	1
117.224.172.143	1	28921	28921	2	28921	2
117.224.172.210	1	11510	11510	2	11510	2
117.224.178.21	1	0	0	1	0	1
117.224.18.30	1	3207	3207	2	3207	2
117.224.184.88	1	0	0	1	0	1
117.224.190.186	1	4231	4231	2	4231	2
117.224.195.31	1	32541	32541	5	32541	5
117.224.197.22	1	0	0	1	0	1
117.224.2.0	1	50209	50209	2	50209	2
117.224.205.22	1	0	0	1	0	1
117.224.212.52	1	17209	17209	5	17209	5
117.224.215.227	1	15337	15337	2	15337	2
117.224.216.224	1	4143	4143	3	4143	3
117.224.218.14	1	0	0	1	0	1
117.224.218.195	1	6442	6442	18	6442	18
117.224.221.147	1	5840	5840	4	5840	4
117.224.221.238	1	12340	12340	5	12340	5
117.224.222.161	1	61318	61318	27	61318	5
117.224.225.241	1	119277	119277	3	119277	3
117.224.229.7	1	0	0	1	0	1
117.224.23.198	1	4353	4353	3	4353	3
117.224.234.191	1	0	0	1	0	1
117.224.238.206	1	5871	5871	3	5871	3
117.224.239.120	1	700095	700095	3	700095	2
117.224.241.111	1	0	0	1	0	1
117.224.245.187	1	161352	161352	11	161352	3
117.224.247.158	1	159014	159014	14	159014	12
117.224.249.44	1	22837	22837	14	22837	1
117.224.249.80	1	42950	42950	2	42950	2
117.224.25.200	1	17160	17160	4	17160	4
117.224.37.91	1	219116	219116	9	219116	7
117.224.42.186	1	946696	946696	9	946696	5
117.224.43.36	1	61134	61134	4	61134	4
117.224.44.83	1	17140	17140	6	17140	3
117.224.47.4	1	92234	92234	7	92234	5
117.224.49.124	1	23622	23622	3	23622	3
117.224.49.245	1	771992	771992	8	771992	6
117.224.63.65	1	85681	85681	7	85681	7
117.224.64.187	1	5210	5210	2	5210	2
117.224.67.52	1	20	20	2	20	2
117.224.72.222	1	95369	95369	43	95369	43
117.224.75.90	1	83724	83724	4	83724	4
117.224.77.120	1	0	0	1	0	1
117.224.77.4	1	0	0	1	0	1
117.224.81.227	1	122	122	2	122	2
117.224.82.6	1	0	0	1	0	1
117.224.83.184	1	19359	19359	4	19359	4
117.224.85.155	1	0	0	1	0	1
117.224.90.236	1	24149	24149	3	24149	2
117.224.91.77	1	5182	5182	2	5182	2
117.224.95.27	1	0	0	1	0	1
117.224.97.99	1	108692	108692	7	108692	7
117.225.103.113	1	1187	1187	3	1187	3
117.225.109.157	1	425977	425977	2	425977	2
117.225.111.110	1	169936	169936	14	169936	11
117.225.112.169	1	510604	510604	46	510604	45
117.225.113.35	1	74676	74676	5	74676	3
117.225.113.68	1	67969	67969	5	67969	5
117.225.115.59	1	2059	2059	2	2059	2
117.225.12.243	1	8538	8538	3	8538	3
117.225.122.93	1	81626	81626	7	81626	7
117.225.123.19	1	970	970	2	970	2
117.225.126.241	1	1307166	1307166	16	1307166	12
117.225.134.64	1	64003	64003	8	64003	6
117.225.135.18	1	151616	151616	11	151616	5
117.225.137.63	1	0	0	1	0	1
117.225.139.78	1	405246	405246	5	405246	4
117.225.140.202	1	33835	33835	3	33835	3
117.225.141.102	1	14431	14431	3	14431	3
117.225.145.34	1	32667	32667	7	32667	6
117.225.155.245	1	6230	6230	2	6230	2
117.225.160.163	1	22	22	2	22	2
117.225.161.205	1	17191	17191	2	17191	2
117.225.164.171	1	1013	1013	3	1013	3
117.225.167.21	1	0	0	1	0	1
117.225.167.50	2	16819	12441	39	8409	38
117.225.180.14	1	46348	46348	11	46348	8
117.225.184.240	2	22059	21830	55	11029	55
117.225.188.178	1	0	0	1	0	1
117.225.197.31	1	151718	151718	10	151718	9
117.225.2.58	1	40070	40070	3	40070	3
117.225.2.77	1	11041	11041	3	11041	3
117.225.209.113	1	141289	141289	9	141289	7
117.225.21.70	1	22561	22561	4	22561	4
117.225.216.192	1	123152	123152	2	123152	2
117.225.217.74	1	50401	50401	6	50401	5
117.225.219.104	1	944564	944564	10	944564	8
117.225.229.65	1	1038	1038	2	1038	2
117.225.230.234	1	29107	29107	8	29107	5
117.225.233.204	1	36602	36602	3	36602	2
117.225.234.97	1	11050	11050	2	11050	2
117.225.237.83	1	27826	27826	3	27826	2
117.225.238.83	1	0	0	1	0	1
117.225.246.187	1	26740	26740	3	26740	3
117.225.247.43	1	167558	167558	13	167558	11
117.225.250.104	1	47	47	3	47	3
117.225.255.30	1	0	0	1	0	1
117.225.27.153	1	94503	94503	7	94503	7
117.225.33.183	1	39491	39491	3	39491	3
117.225.4.210	1	170999	170999	8	170999	4
117.225.41.80	1	13965	13965	5	13965	5
117.225.43.193	1	83307	83307	7	83307	2
117.225.45.192	1	7422	7422	2	7422	2
117.225.6.74	1	34187	34187	9	34187	8
117.225.60.177	1	0	0	1	0	1
117.225.62.138	1	7812	7812	23	7812	23
117.225.62.150	1	116233	116233	4	116233	3
117.225.63.91	1	31799	31799	14	31799	14
117.225.64.28	1	0	0	1	0	1
117.225.68.104	1	8009	8009	3	8009	3
117.225.74.43	1	6539	6539	2	6539	2
117.225.75.252	1	39860	39860	6	39860	4
117.225.78.78	1	74342	74342	6	74342	3
117.225.82.212	1	8420	8420	2	8420	2
117.225.89.116	1	64038	64038	3	64038	3
117.225.89.68	1	485371	485371	6	485371	6
117.225.9.94	1	318	318	3	318	3
117.225.90.64	1	32536	32536	7	32536	5
117.225.93.53	1	964	964	2	964	2
117.225.94.165	1	66285	66285	24	66285	9
117.225.99.213	1	364122	364122	6	364122	6
117.226.105.216	1	103955	103955	2	103955	1
117.226.11.170	1	0	0	1	0	1
117.226.110.227	1	50901	50901	2	50901	1
117.226.115.74	1	18022	18022	3	18022	3
117.226.119.37	1	121442	121442	5	121442	2
117.226.12.246	1	52957	52957	5	52957	5
117.226.120.205	1	90	90	3	90	3
117.226.131.216	1	0	0	1	0	1
